STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES
USR0000OBAL,"BALD MOUNTAIN OREGON, OR US",43.5556,-118.4042,1670.3,9/30/2009,35,",,U",43,"H,,U",30,"H,,U",,
USR0000OBAL,"BALD MOUNTAIN OREGON, OR US",43.5556,-118.4042,1670.3,10/1/2009,40,",,U",51,"H,,U",30,"H,,U",,
USR0000OBAL,"BALD MOUNTAIN OREGON, OR US",43.5556,-118.4042,1670.3,10/2/2009,45,",,U",58,"H,,U",35,"H,,U",,
USR0000OBAL,"BALD MOUNTAIN OREGON, OR US",43.5556,-118.4042,1670.3,10/3/2009,33,",,U",39,"H,,U",27,"H,,U",,
USR0000OBAL,"BALD MOUNTAIN OREGON, OR US",43.5556,-118.4042,1670.3,10/4/2009,30,",,U",33,"H,,U",25,"H,,U",,
USR0000OBAL,"BALD MOUNTAIN OREGON, OR US",43.5556,-118.4042,1670.3,10/5/2009,37,",,U",47,"H,,U",30,"H,,U",,
USR0000OBAL,"BALD MOUNTAIN OREGON, OR US",43.5556,-118.4042,1670.3,10/6/2009,43,",,U",57,"H,,U",32,"H,,U",,
USR0000OBAL,"BALD MOUNTAIN OREGON, OR US",43.5556,-118.4042,1670.3,10/7/2009,46,",,U",59,"H,,U",36,"H,,U",,
USR0000OBAL,"BALD MOUNTAIN OREGON, OR US",43.5556,-118.4042,1670.3,10/8/2009,44,",,U",56,"H,,U",34,"H,,U",,
USR0000OBAL,"BALD MOUNTAIN OREGON, OR US",43.5556,-118.4042,1670.3,10/9/2009,41,",,U",53,"H,,U",33,"H,,U",,
USR0000OBAL,"BALD MOUNTAIN OREGON, OR US",43.5556,-118.4042,1670.3,10/10/2009,37,",,U",48,"H,,U",29,"H,,U",,
USR0000OBAL,"BALD MOUNTAIN OREGON, OR US",43.5556,-118.4042,1670.3,10/11/2009,36,",,U",47,"H,,U",28,"H,,U",,
USR0000OBAL,"BALD MOUNTAIN OREGON, OR US",43.5556,-118.4042,1670.3,10/12/2009,41,",,U",52,"H,,U",31,"H,,U",,
USR0000OBAL,"BALD MOUNTAIN OREGON, OR US",43.5556,-118.4042,1670.3,10/13/2009,40,",,U",42,"H,,U",35,"H,,U",,
